school_id,name
2402,浙江越秀外国语学院
2057,华南农业大学珠江学院
2352,辽宁财贸学院
1449,苏州农业职业技术学院
2469,长沙理工大学城南学院
2109,山东水利职业学院
1952,武汉软件工程职业学院
1807,芜湖职业技术学院
2511,山东理工职业学院
1112,北京工业大学耿丹学院
1316,武汉纺织大学外经贸学院
2106,滨州职业学院
1557,武汉设计工程学院
1895,闽南理工学院
2383,宁波大学科学技术学院
1334,郑州旅游职业学院
2368,柳州工学院
1847,安徽三联学院
612,广东职业技术学院
2516,青岛农业大学海都学院
2254,陕西科技大学镐京学院
3254,中国社会科学院大学
2313,长春光华学院
1456,北京第二外国语学院中瑞酒店管理学院
2133,山东英才学院
882,北京信息职业技术学院
2301,天津师范大学津沽学院
2337,沈阳城市学院
2238,陕西职业技术学院
659,河北美术学院
2159,昆明冶金高等专科学校
1161,商丘工学院
1369,聊城职业技术学院
746,石家庄邮电职业技术学院
2098,青岛职业技术学院
2110,山东畜牧兽医职业学院
2134,潍坊科技学院
2696,天津外国语大学滨海外事学院
2462,武汉传媒学院
1160,空军预警学院
2302,天津理工大学中环信息学院
1813,安徽警官职业学院
2155,青岛黄海学院
2056,广州华立学院
1506,黎明职业大学
2476,吉首大学张家界学院
902,郑州电力高等专科学校
2550,苏州科技大学天平学院
1000,广州科技职业技术大学
562,中央戏剧学院
2344,辽宁中医药大学杏林学院
772,成都农业科技职业学院
1581,河北农业大学现代科技学院
1802,安徽中医药高等专科学校
2276,贵阳信息科技学院
2541,南京理工大学紫金学院
1963,湖北大学知行学院
636,广州南洋理工职业学院
2628,南宁理工学院
2128,山东城市建设职业学院
2095,淄博师范高等专科学校
1559,兰州博文科技学院
837,天津滨海职业学院
680,上海立达学院
1158,湖北医药学院药护学院
907,北京京北职业技术学院
2398,温州商学院
3241,广东以色列理工学院
1810,安徽水利水电职业技术学院
1848,安徽新华学院
2235,陕西国防工业职业技术学院
1116,江苏建筑职业技术学院
1764,武警海警学院
2526,昆明理工大学津桥学院
821,北京科技职业学院
1890,福建师范大学协和学院
1480,重庆工贸职业技术学院
2350,沈阳科技学院
791,达州职业技术学院
615,广东机电职业技术学院
2410,蚌埠工商学院
2058,广州理工学院
2565,西安医学高等专科学校
2382,浙江师范大学行知学院
1889,阳光学院
992,广东理工职业学院
2127,山东商务职业学院
1171,常州信息职业技术学院
3392,西昌民族幼儿师范高等专科学校
196,四川美术学院
1998,湖南铁道职业技术学院
811,湖北中医药高等专科学校
1229,陆军装甲兵学院
1923,焦作大学
970,广东农工商职业技术学院
2553,南京邮电大学通达学院
2305,河北对外经贸职业学院
549,山东艺术学院
1002,广东科学技术职业学院
790,雅安职业技术学院
1881,厦门城市职业学院
1234,香港大学
1478,重庆工业职业技术学院
896,九江职业大学
718,秦皇岛职业技术学院
2654,辽宁医药职业学院
818,北京电子科技职业学院
2394,浙江工商大学杭州商学院
613,广东工贸职业技术学院
360,云南艺术学院
2429,江西师范大学科学技术学院
2390,杭州师范大学钱江学院
2549,苏州大学应用技术学院
2461,湖北恩施学院
2396,浙江财经大学东方学院
810,湖北职业技术学院
766,牡丹江大学
703,保定职业技术学院
3311,中国石油大学（北京）克拉玛依校区
2818,重庆艺术工程职业学院
2483,东莞城市学院
1162,湖北交通职业技术学院
2433,南昌航空大学科技学院
2966,山东财经大学燕山学院
2362,上海旅游高等专科学校
583,首钢工学院
666,上海电子信息职业技术学院
1484,重庆水利电力职业技术学院
2959,济南幼儿师范高等专科学校
2435,江西财经大学现代经济管理学院
2817,济南护理职业学院
1573,内蒙古鸿德文理学院
1791,浙江树人学院
2103,潍坊职业学院
1947,武汉船舶职业技术学院
2221,江苏卫生健康职业学院
980,广东司法警官职业学院
2370,广西民族大学相思湖学院
1278,四川文化产业职业学院
715,黑龙江建筑职业技术学院
2531,哈尔滨华德学院
2571,遵义医科大学医学与科技学院
1288,大连工业大学艺术与信息工程学院
2080,重庆城市管理职业学院
663,上海城建职业学院
1496,重庆工商职业学院
1373,吉林动画学院
1357,浙江金融职业学院
2104,烟台职业学院
564,中央美术学院
1155,扬州工业职业技术学院
652,沧州医学高等专科学校
1213,武警工程大学
2499,绵阳城市学院
1230,空军工程大学
2001,湖南商务职业技术学院
957,江西工程学院
2413,安徽信息工程学院
1056,湖北三峡职业技术学院
2361,兰州信息科技学院
2298,天津商业大学宝德学院
1618,吉林铁道职业技术学院
1374,广西艺术学院
1924,黄河水利职业技术学院
1593,重庆电讯职业学院
1607,长春医学高等专科学校
2267,贵州交通职业技术学院
2105,东营职业学院
2833,华北理工大学轻工学院
792,广安职业技术学院
1445,石家庄医学高等专科学校
2458,武汉城市职业学院
2022,湖南城建职业技术学院
259,中国美术学院
763,哈尔滨信息工程学院
949,江西财经职业学院
2021,湖南化工职业技术学院
669,上海东海职业技术学院
2408,安徽医科大学临床医学院
2615,银川科技学院
2185,云南工商学院
2113,山东外贸职业学院
1982,湖北科技职业学院
904,江西现代职业技术学院
2121,济南工程职业技术学院
885,北京工业职业技术学院
1276,吉林师范大学博达学院
1413,武汉工程职业技术学院
2118,山东工业职业学院
1838,安徽财贸职业学院
995,广东岭南职业技术学院
2508,山东传媒职业学院
1939,郑州职业技术学院
2437,景德镇艺术职业大学
693,河北化工医药职业技术学院
968,肇庆医学高等专科学校
1736,南宁职业技术学院
2367,桂林信息科技学院
2885,赣州师范高等专科学校
1894,福建农林大学金山学院
1436,江苏海事职业技术学院
1866,闽西职业技术学院
3065,安徽粮食工程职业学院
971,佛山职业技术学院
2439,南昌大学共青学院
899,北京财贸职业学院
1973,荆州学院
40,中央音乐学院
2085,四川商务职业学院
644,广东南华工商职业学院
2366,桂林学院
2555,南通大学杏林学院
1479,重庆电力高等专科学校
1770,金华职业技术学院
2179,云南林业职业技术学院
2003,湖南工程职业技术学院
855,天津商务职业学院
2102,济宁职业技术学院
870,江西中医药高等专科学校
1121,常州纺织服装职业技术学院
836,天津电子信息职业技术学院
2546,南京医科大学康达学院
2459,武汉文理学院
729,河北交通职业技术学院
1420,山西职业技术学院
620,广东水利电力职业技术学院
2564,西安理工大学高科学院
1553,常州大学怀德学院
2034,湖南高速铁路职业技术学院
859,天津铁道职业技术学院
1762,南宁学院
1198,长沙商贸旅游职业技术学院
2114,山东信息职业技术学院
2035,湖南铁路科技职业技术学院
1410,三门峡职业技术学院
1523,重庆能源职业学院
1106,长江职业学院
2532,黑龙江工商学院
2506,烟台工程职业技术学院
1589,无锡商业职业技术学院
2392,绍兴文理学院元培学院
206,沈阳音乐学院
671,上海工艺美术职业学院
2961,潍坊护理职业学院
3416,辽宁生态工程职业学院
976,广东工商职业技术大学
1727,上海工商外国语职业学院
2100,山东劳动职业技术学院
1863,泉州医学高等专科学校
2388,温州医科大学仁济学院
2122,山东电子职业技术学院
803,四川司法警官职业学院
1253,陆军军事交通学院
753,石家庄信息工程职业学院
674,上海济光职业技术学院
1591,江苏经贸职业技术学院
1272,澳门理工大学
1469,上海视觉艺术学院
804,四川信息职业技术学院
2094,山东电力高等专科学校
713,哈尔滨职业技术学院
3110,湖南幼儿师范高等专科学校
1399,楚雄医药高等专科学校
2554,江苏科技大学苏州理工学院
1301,平顶山工业职业技术学院
757,河北政法职业学院
2255,陕西国际商贸学院
1909,泉州信息工程学院
1321,海军航空大学
794,南充职业技术学院
1289,广州城建职业学院
1933,信阳职业技术学院
2017,长沙职业技术学院
1676,辽宁省交通高等专科学校
2920,川北幼儿师范高等专科学校
2372,广西中医药大学赛恩斯新医药学院
2834,广西外国语学院
928,江西应用科技学院
2573,贵州黔南经济学院
1359,苏州工业职业技术学院
2233,杨凌职业技术学院
1892,闽南科技学院
3143,南京城市职业学院
2269,贵州电子信息职业技术学院
2427,南昌大学科学技术学院
1017,长沙南方职业学院
1936,河南经贸职业学院
1870,福建水利电力职业技术学院
779,四川电力职业技术学院
2510,枣庄职业学院
1739,柳州职业技术学院
1390,海南软件职业技术学院
2288,宁夏理工学院
664,上海出版印刷高等专科学校
2448,安阳学院
2125,泰山职业技术学院
1737,广西水利电力职业技术学院
2842,商丘学院
1891,福州工商学院
2328,山西晋中理工学院
2384,杭州电子科技大学信息工程学院
2858,河北轨道运输职业技术学院
1745,柳州铁道职业技术学院
1150,郑州电子信息职业技术学院
1349,浙江建设职业技术学院
2347,锦州医科大学医疗学院
1404,海南经贸职业技术学院
909,南昌职业大学
2333,辽宁铁道职业技术学院
2064,广东文理职业学院
2231,西安电力高等专科学校
1383,陕西交通职业技术学院
1767,宁波职业技术学院
1418,江苏航运职业技术学院
1546,长春汽车工业高等专科学校
2126,山东药品食品职业学院
2053,中山职业技术学院
2466,湖南师范大学树达学院
806,襄阳职业技术学院
382,西安美术学院
738,黑龙江农业工程职业学院
2533,哈尔滨剑桥学院
1554,漯河职业技术学院
1019,武汉警官职业学院
2524,丽江文化旅游学院
2839,安徽外国语学院
2232,陕西工业职业技术学院
2412,合肥城市学院
2216,无锡城市职业技术学院
1897,厦门华厦学院
1539,河北东方学院
2509,临沂职业学院
2575,贵州医科大学神奇民族医药学院
2467,湘潭理工学院
2146,山东工程职业技术大学
1821,安徽交通职业技术学院
1481,重庆航天职业技术学院
1128,陕西航空职业技术学院
845,天津现代职业技术学院
1701,辽宁传媒学院
2621,中国人民解放军海军大连舰艇学院
527,山东工艺美术学院
881,北京青年政治学院
730,廊坊职业技术学院
704,邯郸职业技术学院
847,天津交通职业学院
780,四川工商职业技术学院
706,上海中侨职业技术大学
679,上海科学技术职业学院
2891,江西医学高等专科学校
2445,安阳职业技术学院
2342,辽宁师范大学海华学院
2219,江苏财经职业技术学院
1226,陆军勤务学院
2019,岳阳职业技术学院
1001,广州涉外经济职业技术学院
2237,陕西财经职业技术学院
2847,华北理工大学冀唐学院
2117,山东经贸职业学院
2671,河南应用技术职业学院
2315,长春大学旅游学院
1588,兰州外语职业学院
1815,安徽工业经济职业技术学院
2449,新乡工程学院
1394,内蒙古机电职业技术学院
1412,苏州经贸职业技术学院
1712,甘肃建筑职业技术学院
1999,湖南科技职业学院
2051,广东科贸职业学院
1542,连云港师范高等专科学校
948,江西应用技术职业学院
2291,海南外国语职业学院
2346,辽宁何氏医学院
1984,长沙航空职业技术学院
1562,遵义职业技术学院
1051,江苏农牧科技职业学院
908,宜春职业技术学院
2389,浙江中医药大学滨江学院
812,黄冈职业技术学院
305,星海音乐学院
1864,福建船政交通职业学院
238,新疆艺术学院
3227,威海海洋职业学院
1555,青海大学昆仑学院
720,唐山工业职业技术学院
2642,承德护理职业学院
825,北京科技经营管理学院
1730,桂林师范高等专科学校
840,天津公安警官职业学院
839,天津轻工职业技术学院
1719,甘肃交通职业技术学院
95,天津美术学院
775,泸州职业技术学院
1605,长春金融高等专科学校
2897,潍坊工程职业学院
1715,甘肃警察职业学院
1376,南京信息职业技术学院
737,黑龙江农垦职业学院
1068,湖北城市建设职业技术学院
1284,西安海棠职业学院
1777,浙江旅游职业学院
2130,山东司法警官职业学院
1823,合肥职业技术学院
3273,江苏护理职业学院
2495,成都银杏酒店管理学院
776,乐山职业技术学院
1687,沈阳职业技术学院
1485,重庆机电职业技术大学
1741,广西交通职业技术学院
2257,西安汽车职业大学
895,江西工业职业技术学院
2220,南京机电职业技术学院
915,武汉民政职业学院
2460,湖北工程学院新技术学院
1869,福建信息职业技术学院
3150,中国人民大学（苏州校区）
200,鲁迅美术学院
1783,丽水职业技术学院
2470,湖南科技大学潇湘学院
1669,山西应用科技学院
2239,陕西铁路工程职业技术学院
727,唐山职业技术学院
1746,广西建设职业技术学院
1738,广西职业技术学院
685,上海工商职业技术学院
2409,马鞍山学院
2838,福州外语外贸学院
1330,江苏食品药品职业技术学院
1327,天津海运职业学院
1954,湖北生物科技职业学院
756,河北建材职业技术学院
1187,鹤壁职业技术学院
2360,兰州工商学院
2473,南华大学船山学院
808,鄂州职业大学
1291,吉林艺术学院
997,广东女子职业技术学院
1433,武昌职业学院
926,江西外语外贸职业学院
3193,成都工贸职业技术学院
1671,朝阳师范高等专科学校
3062,重庆幼儿师范高等专科学校
2574,贵阳人文科技学院
1929,河南司法警官职业学院
2365,广西幼儿师范高等专科学校
1311,中国人民解放军战略支援部队航天工程大学
987,珠海城市职业技术学院
897,北京政法职业学院
2387,浙江农林大学暨阳学院
1994,湖南信息职业技术学院
1151,常州工程职业技术学院
747,河北公安警察职业学院
701,石家庄职业技术学院
2464,湖南生物机电职业技术学院
2535,哈尔滨石油学院
677,上海交通职业技术学院
1221,香港城市大学
796,四川航天职业技术学院
725,河北司法警官职业学院
2143,枣庄科技职业学院
2538,扬州市职业大学
2290,海南政法职业学院
2088,四川财经职业学院
2167,云南交通职业技术学院
690,邢台医学高等专科学校
2327,山西师范大学现代文理学院
1685,辽宁职业学院
2405,安徽大学江淮学院
642,茂名职业技术学院
981,广州城市职业学院
700,沧州职业技术学院
1993,湖南工业职业技术学院
2385,浙江理工大学科技与艺术学院
1832,安徽工商职业学院
660,保定电力职业技术学院
1281,武汉体育学院体育科技学院
2049,广东食品药品职业学院
1809,安徽商贸职业技术学院
2084,宜宾职业技术学院
955,江西建设职业技术学院
2492,四川幼儿师范高等专科学校
632,广州工程技术职业学院
978,广州华南商贸职业学院
1808,淮南联合大学
1008,长江工程职业技术学院
1510,山东轻工职业学院
2428,江西农业大学南昌商学院
2123,山东旅游职业学院
1855,安徽文达信息工程学院
2947,惠州卫生职业技术学院
451,湖北美术学院
1551,湖北生态工程职业技术学院
841,天津机电职业技术学院
972,广东松山职业技术学院
1639,山西省财政税务专科学校
1691,辽宁经济职业技术学院
1927,周口职业技术学院
1565,铜仁职业技术学院
1201,山西药科职业学院
2471,湖南工业大学科技学院
1335,新疆轻工职业技术学院
682,上海农林职业技术学院
871,江西卫生职业学院
1714,兰州职业技术学院
1004,广东行政职业学院
1768,温州职业技术学院
2809,澳门科技大学
2154,山东华宇工学院
2438,南昌应用技术师范学院
1824,滁州职业技术学院
2038,湖南信息学院
988,江门职业技术学院
1341,浙江商业职业技术学院
1913,福州理工学院
717,河北软件职业技术学院
1612,吉林司法警官职业学院
1163,内蒙古电子信息职业技术学院
1946,湖北工业职业技术学院
645,汕头职业技术学院
2268,贵州航天职业技术学院
1611,吉林交通职业技术学院
991,广东工程职业技术学院
1378,北京劳动保障职业学院
2857,石家庄幼儿师范高等专科学校
1780,杭州职业技术学院
2196,哈尔滨科学技术职业学院
2331,山西财经大学华商学院
1608,白城医学高等专科学校
1382,海南职业技术学院
1494,重庆青年职业技术学院
2087,四川艺术职业学院
983,广东邮电职业技术学院
3068,河南信息统计职业学院
1525,包头职业技术学院
1405,江苏医药职业学院
3076,重庆文化艺术职业学院
726,河北旅游职业学院
1937,河南交通职业技术学院
616,广东建设职业技术学院
1127,陕西青年职业学院
1613,吉林电子信息职业技术学院
2264,西安高新科技职业学院
2141,青岛恒星科技学院
2210,江苏电子信息职业学院
2505,四川城市职业学院
1971,湖北文理学院理工学院
1839,安徽国际商务职业学院
2309,石家庄人民医学高等专科学校
1592,重庆商务职业学院
1574,内蒙古建筑职业技术学院
2040,湖南交通工程学院
2887,江西服装学院
1211,武警后勤学院
2577,三亚理工职业学院
1811,阜阳职业技术学院
1487,重庆三峡职业学院
910,北京交通职业技术学院
1069,江苏工程职业技术学院
861,通辽职业学院
662,上海邦德职业技术学院
767,齐齐哈尔工程学院
1193,徐州工业职业技术学院
2020,常德职业技术学院
1353,浙江工商职业技术学院
2406,安徽师范大学皖江学院
1803,马鞍山师范高等专科学校
1830,安徽城市管理职业学院
2369,南宁师范大学师园学院
2414,阜阳师范大学信息工程学院
648,中山火炬职业技术学院
1653,太原城市职业技术学院
931,江西电力职业技术学院
2840,山西工商学院
984,清远职业技术学院
3200,四川西南航空职业学院
820,北京培黎职业学院
1310,解放军陆军航空兵学院
2475,湖南理工学院南湖学院
2468,湖南农业大学东方科技学院
2478,湖南中医药大学湘杏学院
1724,上海电影艺术职业学院
2530,哈尔滨远东理工学院
1787,宁波卫生职业技术学院
2063,广州松田职业学院
619,广东省外语艺术职业学院
2377,温州科技职业学院
3117,贵州工商职业学院
683,上海思博职业技术学院
2004,湖南外贸职业学院
1743,广西国际商务职业技术学院
2273,贵州轻工职业技术学院
1752,广西电力职业技术学院
2680,广州华夏职业学院
1424,武汉商贸职业学院
1771,宁波城市职业技术学院
900,江西工业贸易职业技术学院
1287,香港理工大学
2244,西安职业技术学院
2477,湖南工程学院应用技术学院
1370,南京交通职业技术学院
1572,黔东南民族职业技术学院
940,江西旅游商贸职业学院
1587,福建电力职业技术学院
2700,北京经济管理职业学院
1735,广西机电职业技术学院
2243,咸阳职业技术学院
710,哈尔滨电力职业技术学院
2007,湖南司法警官职业学院
2436,赣南师范大学科技学院
2052,广州科技贸易职业学院
1164,内蒙古商贸职业学院
1191,无锡科技职业学院
1500,重庆信息技术职业学院
2334,辽宁建筑职业学院
2576,宁夏大学新华学院
2569,贵州职业技术学院
1645,山西工程职业学院
1969,湖北汽车工业学院科技学院
993,河源职业技术学院
2407,合肥经济学院
2318,包头铁道职业技术学院
585,北京舞蹈学院
1333,新疆农业职业技术学院
2444,河南建筑职业技术学院
1074,湖北水利水电职业技术学院
2161,曲靖医学高等专科学校
1835,安徽国防科技职业学院
838,天津渤海职业技术学院
1407,马鞍山职业技术学院
2090,四川科技职业学院
802,四川水利职业技术学院
1942,郑州澍青医学高等专科学校
1561,黔南民族医学高等专科学校
918,北京农业职业学院
2945,广东青年职业学院
2652,辽宁工程职业学院
1239,常州工业职业技术学院
1397,金肯职业技术学院
1350,浙江经贸职业技术学院
2474,湖南文理学院芙蓉学院
1842,安徽审计职业学院
990,广州华立科技职业学院
1774,浙江工贸职业技术学院
1778,浙江警官职业学院
1831,安徽机电职业技术学院
1309,陆军防化学院
759,黑龙江司法警官职业学院
3612,贵州大学北阿拉巴马国际工程技术学院
913,江西交通职业技术学院
1372,新疆交通职业技术学院
2821,重庆电信职业学院
1804,安庆医药高等专科学校
824,北京经贸职业学院
1871,厦门海洋职业技术学院
2320,内蒙古大学创业学院
686,上海行健职业学院
3105,辽宁轻工职业学院
1956,咸宁职业技术学院
887,北京经济技术职业学院
2681,广州华商职业学院
788,四川托普信息技术职业学院
2534,哈尔滨广厦学院
852,天津石油职业技术学院
2081,重庆建筑科技职业学院
380,西安音乐学院
3428,中国消防救援学院
1785,浙江纺织服装职业技术学院
927,江西司法警官职业学院
1679,辽宁农业职业技术学院
722,衡水职业技术学院
3109,江苏商贸职业学院
773,成都艺术职业大学
2195,黑龙江交通职业技术学院
2919,四川卫生康复职业学院
1949,荆州职业技术学院
1616,长春职业技术学院
754,石家庄财经职业学院
1498,重庆海联职业技术学院
1146,陕西经济管理职业技术学院
3269,海南体育职业技术学院
3204,成都工业职业技术学院
1988,湖南中医药高等专科学校
797,四川化工职业技术学院
2335,辽宁现代服务职业技术学院
2623,空军航空大学
2637,北京交通运输职业学院
2204,南通职业大学
3122,大连理工大学盘锦校区
1751,广西工商职业技术学院
94,天津音乐学院
764,黑龙江农业经济职业学院
2330,山西医科大学晋祠学院
751,石家庄工商职业学院
3422,南昌大学抚州医学院
2008,湖南环境生物职业技术学院
1434,江苏农林职业技术学院
2960,泰山护理职业学院
2479,衡阳师范学院南岳学院
1224,中国人民解放军西安通信学院
1548,山西林业职业技术学院
1626,呼和浩特职业学院
3486,西南财经大学特拉华数据科学学院
1406,江苏信息职业技术学院
2865,山西卫生健康职业学院
2572,贵州中医药大学时珍学院
1991,益阳医学高等专科学校
1351,台州职业技术学院
2070,乌鲁木齐职业大学
731,河北机电职业技术学院
1932,郑州信息科技职业学院
2684,东莞职业技术学院
1444,山西金融职业学院
2632,长安大学兴华学院
1120,扬州环境资源职业技术学院
673,上海海事职业技术学院
708,大庆职业学院
3035,郑州幼儿师范高等专科学校
2378,杭州科技职业技术学院
1867,福州职业技术学院
1392,新疆建设职业技术学院
1873,福建卫生职业技术学院
2108,山东服装职业学院
2144,山东外国语职业技术大学
1543,江苏城市职业学院
854,天津国土资源和房屋职业学院
2317,乌兰察布医学高等专科学校
1355,浙江机电职业技术学院
2332,运城职业技术大学
2014,长沙环境保护职业技术学院
1659,山西旅游职业学院
1904,厦门南洋职业学院
2694,陕西工商职业学院
696,张家口职业技术学院
1005,广州康大职业技术学院
2672,河南艺术职业学院
999,广州现代信息工程职业技术学院
1677,营口职业技术学院
2820,重庆公共运输职业学院
912,北京北大方正软件职业技术学院
2687,广西卫生职业技术学院
2202,苏州工艺美术职业技术学院
2142,潍坊工商职业学院
823,北京汇佳职业学院
455,武汉音乐学院
3275,三亚中瑞酒店管理职业学院
3230,南通师范高等专科学校
2322,山西经贸职业学院
1661,山西电力职业技术学院
1627,包头轻工职业技术学院
1600,天津城市建设管理职业技术学院
1432,海南科技职业大学
695,河北能源职业技术学院
2456,湖北工程职业学院
994,阳江职业技术学院
2547,南京中医药大学翰林学院
851,天津城市职业学院
2039,湖南应用技术学院
2814,首都师范大学继续教育学院
959,江西环境工程职业学院
2567,贵州工业职业技术学院
1814,淮南职业技术学院
1997,永州职业技术学院
777,眉山职业技术学院
2972,解放军南京陆军指挥学院
3393,眉山药科职业学院
2129,烟台汽车工程职业学院
2411,淮北理工学院
1609,辽源职业技术学院
944,江西陶瓷工艺美术职业技术学院
1769,浙江交通职业技术学院
1153,内蒙古交通职业技术学院
2248,渭南职业技术学院
1706,陇南师范高等专科学校
2086,四川铁道职业学院
1694,辽宁装备制造职业技术学院
2507,德州职业技术学院
1795,浙江长征职业技术学院
2259,西安信息职业大学
1926,商丘职业技术学院
2170,云南司法警官职业学院
1629,内蒙古警察职业学院
2263,西安城市建设职业学院
1673,锦州师范高等专科学校
942,江西青年职业学院
1779,浙江工业职业技术学院
2191,大庆医学高等专科学校
1428,晋城职业技术学院
3115,合肥幼儿师范高等专科学校
2016,湖南机电职业技术学院
958,江西信息应用职业技术学院
1717,甘肃工业职业技术学院
1940,河南工业贸易职业学院
2148,山东外事职业大学
1961,三峡电力职业学院
630,广东文艺职业学院
1195,天津生物工程职业技术学院
1907,厦门软件职业技术学院
1930,河南检察职业学院
1740,广西生态工程职业技术学院
707,黑龙江林业职业技术学院
1776,浙江经济职业技术学院
2404,徽商职业学院
1903,泉州职业技术大学
2289,银川能源学院
1742,广西工业职业技术学院
1865,漳州职业技术学院
2931,洛阳职业技术学院
2177,云南国防工业职业技术学院
3385,湖南劳动人事职业学院
1172,濮阳职业技术学院
1784,义乌工商职业技术学院
3423,郑州西亚斯学院
2690,重庆旅游职业学院
2163,丽江师范高等专科学校
2297,天津传媒学院
3089,徐州幼儿师范高等专科学校
574,中国戏曲学院
1960,湖北国土资源职业学院
3259,福州墨尔本理工职业学院
734,黑龙江民族职业学院
2139,山东力明科技职业学院
1906,厦门东海职业技术学院
1097,苏州百年职业学院
2536,黑龙江工程学院昆仑旅游学院
2101,莱芜职业技术学院
2013,张家界航空工业职业技术学院
952,江西经济管理干部学院
2525,云南艺术学院文华学院
2656,铁岭卫生职业学院
1878,湄洲湾职业技术学院
1556,福州黎明职业技术学院
2030,湖南汽车工程职业学院
2868,四川长江职业学院
1836,安庆职业技术学院
658,河北女子职业技术学院
989,惠州经济职业技术学院
973,广东新安职业技术学院
3218,广西金融职业技术学院
2917,四川电影电视学院
2844,青岛电影学院
914,抚州职业技术学院
2201,镇江市高等专科学校
3152,合肥工业大学宣城校区
649,珠海艺术职业学院
2625,解放军电子工程学院
2024,湖南民族职业学院
1016,武汉航海职业技术学院
641,罗定职业技术学院
3427,复旦大学上海医学院
1716,甘肃林业职业技术学院
1233,香港科技大学
1614,吉林工业职业技术学院
1628,锡林郭勒职业学院
2846,陕西服装工程学院
1662,忻州职业技术学院
1713,酒泉职业技术学院
1541,昌吉职业技术学院
2162,保山中医药高等专科学校
1925,许昌职业技术学院
571,中国音乐学院
1887,漳州卫生职业学院
2212,南京科技职业学院
2192,黑龙江幼儿师范高等专科学校
3291,武汉光谷职业学院
1872,福建农业职业技术学院
1486,重庆城市职业学院
1953,武汉电力职业技术学院
2324,山西铁道职业技术学院
1348,重庆科创职业学院
1361,无锡工艺职业技术学院
2660,黑龙江护理高等专科学校
1656,山西国际商务职业学院
2669,青岛远洋船员职业学院
1647,山西机电职业技术学院
2026,湖南财经工业职业技术学院
1938,河南农业职业学院
768,伊春职业学院
1908,厦门兴才职业技术学院
3040,河南护理职业学院
2277,贵州城市职业学院
2293,三亚航空旅游职业学院
2083,内江职业技术学院
2140,德州科技职业学院
2915,重庆安全技术职业学院
783,民办四川天一学院
2686,广西现代职业技术学院
2294,北京社会管理职业学院
3507,临沂科技职业学院
3051,新疆师范高等专科学校
2149,青岛求实职业技术学院
911,北京戏曲艺术职业学院
1332,辽宁商贸职业学院
3378,荆门职业学院
647,私立华联学院
3187,吉安职业技术学院
1492,重庆传媒职业学院
742,黑龙江生态工程职业学院
1524,乌兰察布职业学院
