school_id,name
728,石家庄科技信息职业学院
640,揭阳职业技术学院
848,天津工业职业学院
1755,广西英华国际职业学院
2455,河南科技职业大学
2970,福建幼儿师范高等专科学校
732,黑龙江旅游职业技术学院
1798,浙江东方职业技术学院
3052,哈尔滨幼儿师范高等专科学校
1786,浙江邮电职业技术学院
3394,天府新区信息职业学院
750,石家庄工程职业学院
1796,杭州万向职业技术学院
2241,陕西邮电职业技术学院
3374,湖北幼儿师范高等专科学校
1708,定西师范高等专科学校
1643,长治职业技术学院
3037,长沙卫生职业学院
3067,河南水利与环境职业学院
1688,辽宁金融职业学院
1792,绍兴职业技术学院
2190,齐齐哈尔高等师范专科学校
2682,广东南方职业学院
2965,北京卫生职业学院
3127,巴中职业技术学院
1820,安徽电子信息职业技术学院
2689,海南工商职业学院
2933,湖南有色金属职业技术学院
3280,云南财经职业学院
1563,六盘水职业技术学院
3340,南京审计大学金审学院
2424,江西冶金职业技术学院
1354,浙江横店影视职业学院
2246,汉中职业技术学院
2211,苏州工业园区职业技术学院
741,黑龙江商业职业学院
2076,新疆石河子职业技术学院
2486,新疆职业大学
1948,恩施职业技术学院
2973,中国人民解放军陆军步兵学院
3158,山东职业学院西校区
2169,云南农业职业技术学院
1749,北海职业学院
1819,六安职业技术学院
1569,青海交通职业技术学院
1899,福建华南女子职业学院
2023,湖南石油化工职业技术学院
3114,河南工业和信息化职业学院
3249,江西水利职业学院
3041,昆明卫生职业学院
2912,河南机电职业学院
799,四川机电职业技术学院
1625,兴安职业技术学院
2539,南京旅游职业学院
1692,辽宁石化职业技术学院
1649,山西水利职业技术学院
3258,陕西机电职业技术学院
1631,包头钢铁职业技术学院
1345,湖州职业技术学院
2854,廊坊卫生职业学院
1794,浙江广厦建设职业技术大学
1728,广西体育高等专科学校
2203,连云港职业技术学院
2354,大连航运职业技术学院
2207,泰州职业技术学院
1663,晋中职业技术学院
1186,厦门华天涉外职业技术学院
3106,辽宁轨道交通职业学院
943,江西机电职业技术学院
3000,北京理工大学国际教育学院
3253,江西师范高等专科学校
2446,新乡职业技术学院
2166,云南国土资源职业学院
1674,铁岭师范高等专科学校
2568,毕节职业技术学院
3092,新疆铁道职业技术学院
2044,湖南外国语职业学院
2512,山东文化产业职业学院
2312,长白山职业技术学院
3288,武汉铁路桥梁职业学院
2306,河北正定师范高等专科学校
979,广州体育职业技术学院
1718,武威职业学院
2249,安康职业技术学院
2504,四川现代职业学院
2311,石家庄理工职业学院
1758,北海艺术设计学院
2620,空军勤务学院
2667,滁州城市职业学院
1154,钟山职业技术学院
2558,苏州信息职业技术学院
2272,黔西南民族职业技术学院
3362,濮阳医学高等专科学校
923,江西科技职业学院
2356,大连装备制造职业技术学院
2602,香港教育大学
2031,长沙电力职业技术学院
2668,安徽汽车职业技术学院
1806,淮北职业技术学院
1883,三明医学科技职业学院
684,上海兴伟学院
781,四川国际标榜职业学院
1827,安徽广播影视职业技术学院
2454,郑州城市职业学院
1834,亳州职业技术学院
1773,浙江同济科技职业学院
1567,安顺职业技术学院
2285,宁夏财经职业技术学院
925,江西生物科技职业学院
3197,贵州建设职业技术学院
1700,大连枫叶职业技术学院
857,天津艺术职业学院
2015,湖南艺术职业学院
1880,福建艺术职业学院
1750,广西经贸职业技术学院
1682,盘锦职业技术学院
2208,江苏联合职业技术学院
998,汕尾职业技术学院
1693,渤海船舶职业学院
922,江西工程职业学院
3345,江苏城乡建设职业学院
953,江西航空职业技术学院
1905,漳州科技职业学院
1959,湖北财税职业学院
2905,宁波幼儿师范高等专科学校
2864,运城护理职业学院
1775,浙江艺术职业学院
946,江西制造职业技术学院
2032,湖南水利水电职业技术学院
1797,嘉兴南洋职业技术学院
3290,贵州电子科技职业学院
2074,阿克苏职业技术学院
2994,武警指挥学院
2954,泉州幼儿师范高等专科学校
2907,安阳幼儿师范高等专科学校
1781,嘉兴职业技术学院
2092,四川文化传媒职业学院
1670,山西华澳商贸职业学院
1655,山西警官职业学院
2131,菏泽家政职业学院
2062,广州珠江职业技术学院
2928,山东海事职业学院
2819,重庆经贸职业学院
1934,郑州工业安全职业学院
3348,江苏旅游职业学院
2214,常州机电职业技术学院
1756,广西城市职业大学
2071,克拉玛依职业技术学院
2002,湖南体育职业学院
2124,山东铝业职业学院
3213,广州卫生职业技术学院
1702,辽宁理工职业大学
2946,广东创新科技职业学院
2033,湖南现代物流职业技术学院
1672,抚顺师范高等专科学校
2270,黔南民族职业技术学院
1812,铜陵职业技术学院
2559,苏州高博软件技术职业学院
2664,皖西卫生职业学院
2168,昆明工业职业技术学院
3334,唐山幼儿师范高等专科学校
1931,河南质量工程职业学院
714,鹤岗师范高等专科学校
1615,吉林工程职业学院
2091,四川华新现代职业学院
3219,广东酒店管理职业技术学院
1722,甘肃畜牧工程职业技术学院
2942,广州东华职业学院
2036,湖南安全技术职业学院
1636,内蒙古北方职业技术学院
1825,池州职业技术学院
1340,山西老区职业技术学院
956,江西工业工程职业技术学院
1651,临汾职业技术学院
2649,呼伦贝尔职业技术学院
2683,广东环境保护工程职业学院
1623,长春信息技术职业学院
2029,湖南理工职业技术学院
3413,云南医药健康职业学院
1844,安徽邮电职业技术学院
2009,湖南邮电职业技术学院
2010,湘潭医卫职业技术学院
1667,山西同文职业技术学院
947,上饶职业技术学院
3046,浙江农业商贸职业学院
1015,随州职业技术学院
3205,贵州工程职业学院
3113,菏泽职业学院
724,河北艺术职业学院
2465,湖南国防工业职业技术学院
1753,柳州城市职业学院
1928,济源职业技术学院
3462,西湖大学
2286,宁夏警官职业学院
2651,辽宁城市建设职业技术学院
2853,石家庄经济职业学院
1681,辽阳职业技术学院
3079,洛阳科技职业学院
1690,辽宁机电职业技术学院
3353,上饶幼儿师范高等专科学校
1951,湖北轻工职业技术学院
3118,广西职业师范学院
1950,仙桃职业学院
1902,泉州海洋职业学院
975,潮汕职业技术学院
3215,内蒙古艺术学院
1977,武汉外语外事职业学院
744,唐山科技职业技术学院
1826,宣城职业技术学院
2861,山西青年职业学院
2971,陆军炮兵防空兵学院
2079,新疆天山职业技术大学
631,广东亚视演艺职业学院
2137,曲阜远东职业技术学院
2018,怀化职业技术学院
709,大兴安岭职业学院
1637,内蒙古丰州职业学院
3327,宜春幼儿师范高等专科学校
1793,浙江育英职业技术学院
849,天津工艺美术职业学院
1853,民办合肥财经职业学院
2357,大连汽车职业技术学院
3129,河北工艺美术职业学院
1944,郑州电力职业技术学院
3326,惠州工程职业学院
1788,台州科技职业学院
2245,商洛职业技术学院
2145,东营科技职业学院
2944,广东信息工程职业学院
1566,安徽涉外经济职业学院
2522,德宏职业学院
1696,辽宁地质工程职业学院
2050,广东体育职业技术学院
1886,漳州城市职业学院
3240,广东生态工程职业学院
2065,和田师范专科学校
2178,云南机电职业技术学院
1055,保险职业学院
1632,乌海职业技术学院
2186,昆明艺术职业学院
3126,保定幼儿师范高等专科学校
2528,云南经贸外事职业学院
1721,甘肃农业职业技术学院
1868,福建林业职业技术学院
2457,三峡旅游职业技术学院
2116,山东胜利职业学院
3432,赣州职业技术学院
1610,四平职业大学
2042,湖南软件职业技术大学
3278,阳泉职业技术学院
2078,新疆能源职业技术学院
1945,荆州理工职业学院
2441,江西新能源科技职业学院
3341,昆山杜克大学
2699,重庆化工职业学院
2677,郑州信息工程职业学院
1675,阜新高等专科学校
3154,甘肃卫生职业学院
2310,石家庄科技职业学院
2969,河南推拿职业学院
3095,四川文轩职业学院
3203,川南幼儿师范高等专科学校
1658,太原旅游职业学院
2307,沧州幼儿师范高等专科学校
950,江西艺术职业学院
1641,运城幼儿师范高等专科学校
2375,广西理工职业技术学院
1680,抚顺职业技术学院
3465,青岛工程职业学院
2279,青海警官职业学院
2047,湖南都市职业学院
2676,郑州理工职业学院
1876,泉州经贸职业技术学院
2164,德宏师范高等专科学校
1648,山西财贸职业技术学院
1782,衢州职业技术学院
3274,曹妃甸职业技术学院
3074,四川电子机械职业技术学院
2374,梧州职业学院
2278,青海卫生职业技术学院
3217,烟台黄金职业学院
941,江西农业工程职业学院
1757,广西工程职业学院
2012,娄底职业技术学院
1453,江南影视艺术职业学院
1822,安徽体育运动职业技术学院
1270,香港演艺学院
2647,晋中师范高等专科学校
739,黑龙江农业职业技术学院
2138,山东圣翰财贸职业学院
3375,湖北铁道运输职业学院
2119,山东化工职业学院
3075,重庆科技职业学院
3235,毕节医学高等专科学校
1723,甘肃钢铁职业技术学院
1828,安徽电气工程职业技术学院
2283,宁夏职业技术学院
2948,襄阳汽车职业技术学院
2978,海军潜艇学院
1915,福州科技职业技术学院
3304,新疆工业职业技术学院
3324,广西安全工程职业技术学院
3301,贵州装备制造职业学院
2626,香港浸会大学
2284,宁夏工商职业技术学院
3358,赣南卫生健康职业学院
1560,天津广播影视职业学院
2006,邵阳职业技术学院
2247,延安职业技术学院
2319,鄂尔多斯职业学院
917,江西应用工程职业学院
2308,宣化科技职业学院
2376,广西经济职业学院
2209,南通科技职业学院
1980,武汉科技职业学院
2046,湖南电子科技职业学院
3229,铜仁幼儿师范高等专科学校
1664,山西运城农业职业技术学院
1833,安徽中澳科技职业学院
2005,湖南网络工程职业学院
2422,泉州轻工职业学院
2011,郴州职业技术学院
3116,贵州盛华职业学院
3006,北京航空航天大学软件学院
3487,邯郸幼儿师范高等专科学校
1816,合肥通用职业技术学院
951,赣西科技职业学院
1454,陕西电子信息职业技术学院
2916,重庆轻工职业学院
1789,浙江国际海运职业技术学院
2643,廊坊燕京职业技术学院
2930,湖南食品药品职业学院
3185,皖北卫生职业学院
2695,甘肃机电职业技术学院
1602,冀中职业学院
2529,佳木斯职业学院
1603,河北劳动关系职业学院
3567,电子科技大学格拉斯哥学院
3287,茅台学院
1817,安徽工贸职业技术学院
1698,大连软件职业学院
2453,漯河食品职业学院
2992,中国人民解放军陆军边海防学院
2423,厦门安防科技职业学院
3464,江西软件职业技术大学
2447,驻马店职业技术学院
2665,桐城师范高等专科学校
1955,湖北艺术职业学院
3048,崇左幼儿师范高等专科学校
3282,闽江师范高等专科学校
1957,江汉艺术职业学院
1911,漳州理工职业学院
2230,南京视觉艺术职业学院
1644,山西艺术职业学院
2641,北京艺术传媒职业学院
2281,宁夏民族职业技术学院
1879,福建生物工程职业技术学院
3300,贵州食品工程职业学院
1896,福州英华职业学院
2921,安徽卫生健康职业学院
3225,贵阳幼儿师范高等专科学校
2193,黑龙江公安警官职业学院
3419,承德应用技术职业学院
2077,新疆现代职业技术学院
1979,武汉信息传播职业技术学院
2674,开封文化艺术职业学院
2175,云南能源职业技术学院
2182,云南工程职业学院
2223,苏州托普信息职业技术学院
1597,无锡南洋职业技术学院
3036,郑州黄河护理职业学院
2200,哈尔滨城市职业学院
3256,阜阳幼儿师范高等专科学校
2292,三亚城市职业学院
1501,重庆应用技术职业学院
1459,江海职业技术学院
3361,河南林业职业学院
1837,安徽艺术职业学院
1683,沈阳航空职业技术学院
3299,贵州护理职业技术学院
3421,广元中核职业技术学院
3222,扎兰屯职业学院
1912,泉州华光职业学院
2693,榆林职业技术学院
3321,昆明铁道职业技术学院
1900,厦门演艺职业学院
2258,陕西旅游烹饪职业学院
3128,白银矿冶职业技术学院
3485,海南卫生健康职业学院
2075,巴音郭楞职业技术学院
2173,西双版纳职业技术学院
2287,宁夏建设职业技术学院
1704,辽宁广告职业学院
2646,大同煤炭职业技术学院
2206,沙洲职业工学院
3063,沈阳北软信息职业技术学院
2215,江阴职业技术学院
3220,惠州城市职业学院
954,鹰潭职业技术学院
2943,广东舞蹈戏剧职业学院
2986,解放军空军西安飞行学院
2217,苏州健雄职业技术学院
1841,安徽林业职业技术学院
2679,湖南工商职业学院
1617,松原职业技术学院
2657,吉林科技职业技术学院
1845,安徽工业职业技术学院
2886,吉林省经济管理干部学院
1976,武汉工贸职业学院
1884,宁德职业技术学院
2918,四川汽车职业技术学院
2218,盐城工业职业技术学院
762,黑龙江艺术职业学院
2418,合肥信息技术职业学院
1818,宿州职业技术学院
1916,西藏警官高等专科学校
1917,拉萨师范高等专科学校
2440,江西泰豪动漫职业学院
1622,长春东方职业学院
2226,九州职业技术学院
3097,陕西艺术职业学院
3400,阿坝职业学院
2250,铜川职业技术学院
1935,永城职业学院
3292,甘肃财贸职业学院
2644,阳泉师范高等专科学校
1726,上海民远职业技术学院
1852,民办合肥经济技术职业学院
1654,山西体育职业学院
2619,香港岭南大学
2183,云南城市建设职业学院
1790,浙江体育职业技术学院
2187,云南新兴职业学院
1568,青海建筑职业技术学院
2171,云南文化艺术职业学院
2027,益阳职业技术学院
1759,桂林山水职业学院
2419,民办合肥滨湖职业技术学院
3124,渤海理工职业学院
3231,贵州工贸职业学院
2426,江西传媒职业学院
3090,徐州生物工程职业技术学院
2662,苏州工业园区服务外包职业学院
3112,红河卫生职业学院
1882,泉州工艺美术职业学院
3192,山东艺术设计职业学院
1914,福州软件职业技术学院
733,黑龙江能源职业学院
3429,浙江大学医学院
3244,澳门城市大学
1943,嵩山少林武术职业学院
2655,辽宁冶金职业技术学院
2228,正德职业技术学院
2403,浙江汽车职业技术学院
2859,河北资源环境职业技术学院
2923,安徽扬子职业技术学院
2985,解放军空军第一航空学院
2037,湖南电气职业技术学院
2811,澳门旅游学院
1850,合肥共达职业技术学院
933,炎黄职业技术学院
3111,湖南三一工业职业技术学院
1843,安徽新闻出版职业技术学院
1545,内蒙古体育职业学院
1885,福建体育职业技术学院
2666,黄山职业技术学院
2229,昆山登云科技职业学院
2174,玉溪农业职业技术学院
3328,长春师范高等专科学校
2188,云南科技信息职业学院
2856,河北青年管理干部学院
2224,应天职业技术学院
2952,甘肃有色冶金职业技术学院
3399,天府新区通用航空职业学院
3307,贵州健康职业学院
1978,湖北开放职业学院
2067,新疆维吾尔医学专科学校
1657,潞安职业技术学院
3236,湛江幼儿师范专科学校
3211,黑龙江冰雪体育职业学院
3228,辽宁民族师范高等专科学校
1918,西藏职业技术学院
2983,空军指挥学院
3066,合肥科技职业学院
2906,南阳职业学院
1619,白城职业技术学院
3072,四川希望汽车职业学院
2910,吉林城市职业技术学院
3214,南阳农业职业学院
2225,硅湖职业技术学院
2199,哈尔滨应用职业技术学院
2688,广西科技职业学院
3584,湖北孝感美珈职业学院
2172,云南体育运动职业技术学院
3239,广东茂名幼儿师范专科学校
3083,哈尔滨传媒职业学院
1630,科尔沁艺术职业学院
1761,广西演艺职业学院
2629,北京体育职业学院
3349,浙江安防职业技术学院
3266,浙江音乐学院
3437,云南理工职业学院
3007,香港都会大学
3247,安徽公安职业学院
3238,广东碧桂园职业学院
1192,建东职业技术学院
1199,金山职业技术学院
1981,黄冈科技职业学院
3322,大理护理职业学院
1857,蚌埠经济技术职业学院
1898,泉州纺织服装职业学院
3363,河南轻工职业学院
1958,湖北黄冈应急管理职业技术学院
2045,潇湘职业学院
2282,宁夏工业职业学院
2073,伊犁职业技术学院
2213,宿迁职业技术学院
2323,朔州职业技术学院
2963,景德镇陶瓷职业技术学院
1875,闽北职业技术学院
2913,许昌电气职业学院
2678,湖南高尔夫旅游职业学院
2958,新疆应用职业技术学院
3161,辽宁特殊教育师范高等专科学校
2888,江西工商职业技术学院
1829,安徽冶金科技职业学院
3098,平顶山职业技术学院
3088,云南旅游职业学院
3120,共青科技职业学院
2527,云南三鑫职业技术学院
1754,百色职业学院
2875,陕西航天职工大学
3549,贵州民用航空职业学院
1660,山西管理职业学院
2935,内蒙古能源职业学院
2194,七台河职业学院
2025,湘西民族职业技术学院
2953,首都经济贸易大学密云分校
1666,山西信息职业技术学院
1849,民办万博科技职业学院
3044,云南外事外语职业学院
3355,抚州幼儿师范高等专科学校
1634,内蒙古经贸外语职业学院
2650,满洲里俄语职业学院
2280,青海农牧科技职业学院
3364,驻马店幼儿师范高等专科学校
1633,内蒙古科技职业学院
3523,重庆理工职业学院
1901,武夷山职业学院
2152,青岛飞洋职业技术学院
3221,内蒙古民族幼儿师范高等专科学校
3047,郑州商贸旅游职业学院
3224,江苏财会职业学院
3308,六盘水幼儿师范高等专科学校
740,黑龙江三江美术职业学院
2041,湖南九嶷职业技术学院
1851,安徽绿海商务职业学院
2989,解放军装甲兵学院
3325,广东江门中医药职业学院
2180,云南锡业职业技术学院
2670,长垣烹饪职业技术学院
3342,盐城幼儿师范高等专科学校
2416,安徽矿业职业技术学院
3456,昆明幼儿师范高等专科学校
2442,江西枫林涉外经贸职业学院
1854,阜阳科技职业学院
3469,广东财贸职业学院
3367,郑州财税金融职业学院
3343,苏州幼儿师范高等专科学校
2955,延边职业技术学院
2990,解放军装甲兵技术学院
2420,安徽现代信息工程职业学院
3096,四川三河职业学院
2938,赤峰工业职业技术学院
2977,解放军工程兵学院
2922,安徽黄梅戏艺术职业学院
3279,海南健康管理职业技术学院
2673,焦作工贸职业学院
2227,太湖创意职业技术学院
3346,江苏航空职业技术学院
3442,中国人民解放军陆军特种作战学院
3443,中国人民武装警察部队特种警察学院
2878,陕西省建筑工程总公司职工大学
3123,大理农林职业技术学院
2949,湖北体育职业学院
3237,广东茂名健康职业学院
2692,云南商务职业学院
3574,上海南湖职业技术学院
2663,宿迁泽达职业技术学院
2849,齐齐哈尔理工职业学院
2936,阿拉善职业技术学院
3323,云南水利水电职业学院
2911,新疆体育职业技术学院
3369,河南测绘职业学院
3329,吉林水利电力职业学院
2557,明达职业技术学院
2417,民办安徽旅游职业学院
2927,天门职业学院
3461,安徽艺术学院
3008,香港珠海学院
3420,哈尔滨北方航空职业技术学院
3208,浙江特殊教育职业学院
3289,兰州现代职业学院
3468,广东江门幼儿师范高等专科学校
3087,云南现代职业技术学院
3384,湘南幼儿师范高等专科学校
3332,石家庄城市经济职业学院
3359,山东特殊教育职业学院
3155,兰州科技职业学院
3433,达州中医药职业学院
3216,北京网络职业学院
3191,重庆资源与环境保护职业学院
3543,海军指挥学院
2914,鹤壁汽车工程职业学院
3504,南昌健康职业技术学院
3310,重庆护理职业学院
3488,青岛幼儿师范高等专科学校
3377,长江艺术工程职业学院
3524,重庆智能工程职业学院
3545,中国人民武装警察部队指挥学院
2956,吉林省教育学院
3233,贵州水利水电职业技术学院
3566,广州幼儿师范高等专科学校
2939,内蒙古美术职业学院
3495,邯郸科技职业学院
3569,重庆移通学院德国工程学院
3099,宁夏葡萄酒与防沙治沙职业技术学院
3091,信阳涉外职业技术学院
3522,广西物流职业技术学院
3347,江苏安全技术职业学院
2675,许昌陶瓷职业学院
3276,运城师范高等专科学校
3371,郑州卫生健康职业学院
3467,怀化师范高等专科学校
3494,梧州医学高等专科学校
3234,贵州农业职业学院
3260,长春健康职业学院
3331,天津滨海汽车工程职业学院
3500,鞍山职业技术学院
3277,朔州师范高等专科学校
3360,日照航海工程职业学院
3366,河南物流职业学院
3430,萍乡卫生职业学院
3424,石河子工程职业技术学院
3296,太原幼儿师范高等专科学校
3578,滨州科技职业学院
3434,内江卫生与健康职业学院
3298,贵州电子商务职业技术学院
3337,吉林职业技术学院
3552,解放军空军石家庄飞行学院
3212,广西培贤国际职业学院
3548,中国人民解放军海军士官学校
3489,烟台幼儿师范高等专科学校
3306,毕节幼儿师范高等专科学校
3376,武汉海事职业学院
3372,河南地矿职业学院
3302,黔南民族幼儿师范高等专科学校
3352,泉州工程职业技术学院
3544,海军勤务学院
3270,哈尔滨音乐学院
3317,博尔塔拉职业技术学院
3591,广西信息职业技术学院
3439,资阳口腔职业学院
3313,青海高等职业技术学院
3451,广东茂名农林科技职业学院
3492,长沙幼儿师范高等专科学校
3415,贵州航空职业技术学院
3532,贵州财经职业学院
3379,株洲师范高等专科学校
3418,桂林生命与健康职业技术学院
3525,重庆健康职业学院
3330,天津体育职业学院
3493,钦州幼儿师范高等专科学校
3478,辽宁师范高等专科学校
3320,云南交通运输职业学院
3232,贵州应用技术职业学院
3252,江西洪州职业学院
3604,西南大学西塔学院
3350,浙江舟山群岛新区旅游与健康职业学院
3490,永州师范高等专科学校
3368,三门峡社会管理职业学院
3568,香港恒生大学
3391,四川应用技术职业学院
3318,新疆生产建设兵团兴新职业技术学院
3546,贵州财经大学西密歇根学院
3319,昭通卫生职业学院
3521,广西制造工程职业技术学院
3526,南充文化旅游职业学院
3450,大同师范高等专科学校
3248,南昌影视传播职业学院
3257,庆阳职业技术学院
3512,濮阳石油化工职业技术学院
3511,河南对外经济贸易职业学院
3510,河南女子职业学院
3491,衡阳幼儿师范高等专科学校
3496,唐山海运职业学院
3295,平凉职业技术学院
3470,广西自然资源职业技术学院
3365,信阳航空职业学院
3401,四川体育职业学院
3605,重庆医科大学国际医学院
3531,贵州机电职业技术学院
3513,南阳科技职业学院
3520,湖北健康职业学院
3397,江阳城建职业学院
3344,扬州中瑞酒店职业学院
3223,鄂尔多斯生态环境职业学院
3405,云南特殊教育职业学院
3398,天府新区航空旅游职业学院
3518,郑州轨道工程职业学院
3506,烟台文化旅游职业学院
3508,青岛航空科技职业学院
3509,潍坊环境工程职业学院
3283,吕梁职业技术学院
3390,广西蓝天航空职业学院
3243,香港树仁大学
3395,德阳城市轨道交通职业学院
3466,郑州亚欧交通职业学院
3406,云南工贸职业技术学院
3396,德阳科贸职业学院
3472,曲靖职业技术学院
3404,云南轻纺职业学院
3383,湖南吉利汽车职业技术学院
3499,赤峰应用技术职业学院
3314,西宁城市职业技术学院
3517,郑州电子商务职业学院
3572,吉林通用航空职业技术学院
3519,郑州体育职业学院
3588,广东云浮中医药职业学院
3305,毕节工业职业技术学院
3335,辽宁税务高等专科学校
3502,浙江宇翔职业技术学院
3431,江西婺源茶业职业学院
3436,资阳环境科技职业学院
3315,哈密职业技术学院
3505,九江理工职业学院
3409,宁夏幼儿师范高等专科学校
3435,南充科技职业学院
3357,江西管理职业学院
3539,红河职业技术学院
3501,长春早期教育职业学院
3529,德阳农业科技职业学院
3586,广东梅州职业技术学院
3530,泸州医疗器械职业学院
3294,临夏现代职业学院
3503,黄山健康职业学院
3528,绵阳飞行职业学院
3440,西安健康工程职业学院
3515,汝州职业技术学院
3410,宁夏艺术职业学院
3587,广东潮州卫生健康职业学院
3594,重庆工信职业学院
3575,浙江金华科贸职业技术学院
3514,兰考三农职业学院
3527,南充电影工业职业学院
3312,青海柴达木职业技术学院
3538,榆林能源科技职业学院
3455,铁门关职业技术学院
3585,广东汕头幼儿师范高等专科学校
3541,梅河口康美职业技术学院
3497,山西通用航空职业技术学院
3438,喀什职业技术学院
3533,塔里木职业技术学院
3411,宁夏体育职业学院
3370,鹤壁能源化工职业学院
3516,林州建筑职业技术学院
3571,邢台应用技术职业学院
3540,长治幼儿师范高等专科学校
3316,吐鲁番职业技术学院
3592,广西农业工程职业技术学院
3473,神木职业技术学院
3471,攀枝花攀西职业学院
3474,宝鸡三和职业学院
3536,培黎职业学院
3535,石嘴山工贸职业技术学院
3476,新疆科信职业技术学院
3582,郑州城建职业学院
3624,重庆中医药学院
3408,新疆科技职业技术学院
3477,阿勒泰职业技术学院
3475,克孜勒苏职业技术学院
3498,朔州陶瓷职业技术学院
3595,甘孜职业学院
3534,塔城职业技术学院
3389,玉柴职业技术学院
3589,广东肇庆航空职业学院
3581,信阳艺术职业学院
3580,周口文理职业学院
3454,和田职业技术学院
3579,洛阳文化旅游职业学院
3597,贵州文化旅游职业学院
3593,北海康养职业学院
3600,兰州航空职业技术学院
3573,通化医药健康职业学院
3607,重庆五一职业技术学院
3590,防城港职业技术学院
3583,郑州医药健康职业学院
3577,和君职业学院
3596,自贡职业技术学院
3608,益阳师范高等专科学校
3615,娄底幼儿师范高等专科学校
3601,白银希望职业技术学院
3598,宝鸡中北职业学院
3576,宿州航空职业学院
3614,常州幼儿师范高等专科学校
3617,上海现代化工职业学院
3619,上海科创职业技术学院
3616,上海建设管理职业技术学院
3623,上海闵行职业技术学院
3448,厦门大学马来西亚分校
3609,广西质量工程职业技术学院
3625,郑州汽车工程职业学院
3618,吕梁师范高等专科学校
3629,周口理工职业学院
3620,玉溪职业技术学院
3622,昭通职业学院
3628,华北水利水电大学乌拉尔学院
3621,保山职业学院
3627,郑州大学体育学院
3631,宜昌科技职业学院
3632,秦皇岛工业职业技术学院
3634,潍坊食品科技职业学院
3633,宁夏卫生健康职业技术学院
3635,贵州铜仁数据职业学院
3643,郑州食品工程职业学院
3636,昆玉职业技术学院
3644,常德科技职业技术学院
3637,吉安幼儿师范高等专科学校
3645,海南比勒费尔德应用科学大学
3638,新星职业技术学院
3646,邵阳工业职业技术学院
3639,上饶卫生健康职业学院
3647,长沙文创艺术职业学院
3640,可克达拉职业技术学院
3648,岳阳现代服务职业学院
3641,山东城市服务职业学院
3649,郴州思科职业学院
3642,烟台城市科技职业学院
3650,衡阳科技职业学院
3613,北京理工大学珠海学院布莱恩特学院
3651,桂林信息工程职业学院
3652,定西职业技术学院
3653,喀什理工职业技术学院
3654,图木舒克职业技术学院
3655,贵州体育职业学院
3656,沧州航空职业学院
3657,衡水健康科技职业学院
3659,丽江职业技术学院
3660,文山职业技术学院
3661,香格里拉职业学院
3662,邯郸应用技术职业学院
3663,郑州美术学院
3664,南阳工艺美术职业学院
3665,濮阳科技职业学院
3666,商丘幼儿师范高等专科学校
3667,焦作新材料职业学院
3668,开封职业学院
3669,洛阳商业职业学院
3670,郑州软件职业技术学院
3671,郑州智能科技职业学院
3672,襄阳科技职业学院
3673,长沙轨道交通职业学院
3674,香港科技大学（广州）
3675,珠海格力职业学院
3676,遂宁能源职业学院
3677,遂宁工程职业学院
3678,遂宁职业学院
3679,新疆司法警官职业学院
3680,阿克苏工业职业技术学院
